"REP_treat","time_treat","status","antID","tagIDdecimal","identifStart","identifEnd","AntTask1perc","prop_time_outside","box","colony_size","treatment","Comment","Exposed","IsAlive","IsQueen","surviv_time","tag_reoriented","N_exposed","exp_start","exp_end","pre_start","pre_end","middle_start","middle_end","post_start","post_end"
"NF_karla_c60","NF","Night",95,1974,NA,NA,"forager",0.414,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",96,1980,NA,NA,"forager",0.062,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",97,1984,NA,NA,"forager",0.754,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",98,2058,NA,NA,"forager",0.961,"karla",101,"Pathogen",NA,TRUE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",99,2064,NA,NA,"forager",0.302,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",100,2065,NA,NA,"forager",0.086,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NF_karla_c60","NF","Night",101,2112,NA,NA,"forager",0.93,"karla",101,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-01 10:01:56,FALSE,5,2022-11-29 20:01:58,2022-12-01 06:30:00,2022-11-29 21:30:00,2022-11-30 06:30:00,2022-11-30 09:30:00,2022-11-30 18:30:00,2022-11-30 21:30:00,2022-12-01 06:30:00
"NS_karla_c67","NS","Night",1,0,NA,NA,"queen",0,"karla",105,"Sham",NA,FALSE,TRUE,TRUE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",2,66,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",3,68,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",4,75,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",5,92,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",6,99,NA,NA,"nurse",0.002,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",7,115,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",8,133,NA,NA,"nurse",0,"karla",105,"Sham",NA,TRUE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",9,176,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",10,198,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",11,210,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",12,211,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",13,234,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",14,277,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",15,284,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",16,285,NA,NA,"forager",0.086,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",17,361,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",18,388,NA,NA,"forager",1,"karla",105,"Sham",NA,FALSE,FALSE,FALSE,NA,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",19,422,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",20,430,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",21,440,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",22,472,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",23,480,NA,NA,"forager",0.151,"karla",105,"Sham",NA,TRUE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",24,491,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",25,502,NA,NA,"nurse",0.009,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",26,512,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",27,527,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",28,529,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",29,548,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",30,556,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",31,578,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",32,609,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",33,661,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",34,707,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",35,743,NA,NA,"nurse",0.001,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",36,753,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",37,792,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",38,793,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",39,803,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",40,804,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",41,828,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",42,836,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",43,842,NA,NA,"forager",0.04,"karla",105,"Sham",NA,TRUE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",44,866,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",45,872,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",46,890,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",47,892,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",48,938,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",49,947,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",50,962,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",51,981,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",52,994,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",53,1022,NA,NA,"nurse",0.001,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",54,1028,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",55,1039,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",56,1057,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",57,1069,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",58,1134,NA,NA,"forager",0.075,"karla",105,"Sham",NA,TRUE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",59,1145,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",60,1152,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",61,1191,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",62,1200,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",63,1215,NA,NA,"forager",0.056,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",64,1224,NA,NA,"nurse",0.003,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",65,1228,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",66,1253,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
"NS_karla_c67","NS","Night",67,1307,NA,NA,"nurse",0,"karla",105,"Sham",NA,FALSE,TRUE,FALSE,2022-12-08 08:32:05,FALSE,5,2022-12-06 20:32:07,2022-12-08 06:30:00,2022-12-06 21:30:00,2022-12-07 06:30:00,2022-12-07 09:30:00,2022-12-07 18:30:00,2022-12-07 21:30:00,2022-12-08 06:30:00
